utc,monotonic_seconds,disk,read_bytes_per_second,write_bytes_per_second,idle_percent,active_percent,raw_disk_time_percent,queue_length,cpu_percent
2026-09-13T00:20:05.8426859Z,238.4664951,1 D: C:,710844,10032602,82,18,17,0,20
2026-09-13T00:20:08.4743246Z,241.0983583,0 E:,0,723308,10,90,1,1,44
2026-09-13T00:20:08.4743246Z,241.0983583,1 D: C:,1761098,4890194,98,2,5,0,44
2026-09-13T00:20:11.0743929Z,243.69873199999998,0 E:,0,958511,2,98,2,1,24
2026-09-13T00:20:11.0743929Z,243.69873199999998,1 D: C:,0,618394,99,1,0,0,24
2026-09-13T00:20:13.6896689Z,246.3147261,0 E:,0,805138,5,95,1,1,37
2026-09-13T00:20:13.6896689Z,246.3147261,1 D: C:,128822,1159399,97,3,2,0,37
2026-09-13T00:20:16.2796946Z,248.90352639999998,0 E:,0,610850,3,97,1,1,21
2026-09-13T00:20:16.2796946Z,248.90352639999998,1 D: C:,0,0,99,1,0,0,21
2026-09-13T00:20:18.8633129Z,251.48696099999998,0 E:,0,551146,3,97,2,1,38
2026-09-13T00:20:18.8633129Z,251.48696099999998,1 D: C:,204711,881834,99,1,0,0,38
2026-09-13T00:20:21.5034849Z,254.1271473,0 E:,0,926087,10,90,2,1,62
2026-09-13T00:20:21.5034849Z,254.1271473,1 D: C:,0,0,99,1,0,0,62
2026-09-13T00:20:24.0982523Z,256.7221283,0 E:,0,827156,10,90,1,1,25
2026-09-13T00:20:24.0982523Z,256.7221283,1 D: C:,312134,764729,98,2,0,0,25
2026-09-13T00:20:26.6797741Z,259.3040242,0 E:,0,783215,6,94,1,1,19
2026-09-13T00:20:26.6797741Z,259.3040242,1 D: C:,0,172307,99,1,0,0,19
2026-09-13T00:20:29.2632507Z,261.88694879999997,0 E:,0,943136,6,94,1,1,40
2026-09-13T00:20:29.2632507Z,261.88694879999997,1 D: C:,757601,0,98,2,1,0,40
2026-09-13T00:20:31.8586798Z,264.4830429,0 E:,0,113841310,0,100,264,2,16
2026-09-13T00:20:31.8586798Z,264.4830429,1 D: C:,0,501296,99,1,0,0,16
2026-09-13T00:20:34.4443480Z,267.0678848,0 E:,0,748564,25,75,1,1,34
2026-09-13T00:20:34.4443480Z,267.0678848,1 D: C:,1083029,4125068,98,2,2,1,34
2026-09-13T00:20:37.0143918Z,269.6385475,0 E:,0,963209,9,91,1,1,38
2026-09-13T00:20:37.0143918Z,269.6385475,1 D: C:,1814045,6116382,94,6,9,0,38
2026-09-13T00:20:39.6191656Z,272.2434705,0 E:,0,871625,9,91,1,1,17
2026-09-13T00:20:39.6191656Z,272.2434705,1 D: C:,792386,142629,98,2,2,0,17
2026-09-13T00:20:42.1898412Z,274.81373659999997,0 E:,0,563501,3,97,1,1,28
2026-09-13T00:20:42.1898412Z,274.81373659999997,1 D: C:,0,0,99,1,0,0,28
2026-09-13T00:20:44.7702874Z,277.3949144,0 E:,0,392587,1,99,2,1,15
2026-09-13T00:20:44.7702874Z,277.3949144,1 D: C:,0,800879,99,1,0,0,15
2026-09-13T00:20:47.3650839Z,279.9890847,0 E:,0,1183820,8,92,1,1,18
2026-09-13T00:20:47.3650839Z,279.9890847,1 D: C:,4322919,157842,91,9,13,0,18
2026-09-13T00:20:49.9725876Z,282.5962976,0 E:,0,843720,6,94,1,1,18
2026-09-13T00:20:49.9725876Z,282.5962976,1 D: C:,64901,97352,98,2,1,0,18
2026-09-13T00:20:52.5872114Z,285.2110034,0 E:,0,943255,11,89,2,1,53
2026-09-13T00:20:52.5872114Z,285.2110034,1 D: C:,0,0,100,0,0,0,53
2026-09-13T00:20:55.1674118Z,287.7914676,0 E:,0,301226,58,42,0,0,30
2026-09-13T00:20:55.1674118Z,287.7914676,1 D: C:,0,15854,100,0,0,0,30
2026-09-13T00:20:57.7548819Z,290.3785564,0 E:,0,980127,6,94,1,1,39
2026-09-13T00:20:57.7548819Z,290.3785564,1 D: C:,0,81677,99,1,0,0,39
2026-09-13T00:21:00.3440342Z,292.9678518,0 E:,0,979467,13,87,1,1,33
2026-09-13T00:21:00.3440342Z,292.9678518,1 D: C:,128454,2199788,99,1,1,0,33
2026-09-13T00:21:02.9396484Z,295.56324509999996,0 E:,0,966145,11,89,1,1,20
